schema,input_bit,plaintext_rank,cipher_hamming_fraction,tweak_hamming_fraction
permit,2,3959,0.4166666666666667,0.5
permit,6,990,0.4166666666666667,0.4166666666666667
permit,3,1590,0.75,0.6666666666666666
permit,1,1631,0.5,0.3333333333333333
permit,9,630,0.6666666666666666,0.75
permit,7,1142,0.6666666666666666,0.25
permit,10,520,0.6666666666666666,0.4166666666666667
permit,0,913,0.3333333333333333,0.5
permit,8,902,0.5,0.5833333333333334
permit,11,3914,0.5833333333333334,0.3333333333333333
permit,10,3089,0.8333333333333334,0.4166666666666667
permit,8,3292,0.4166666666666667,0.6666666666666666
permit,10,1987,0.5833333333333334,0.5
permit,0,1152,0.4166666666666667,0.5833333333333334
permit,9,658,0.4166666666666667,0.4166666666666667
permit,1,721,0.4166666666666667,0.3333333333333333
permit,8,2914,0.6666666666666666,0.6666666666666666
permit,4,2643,0.5833333333333334,0.4166666666666667
permit,8,2140,0.5833333333333334,0.4166666666666667
permit,10,1353,0.5,0.75
permit,4,2178,0.5,0.5
permit,9,1375,0.3333333333333333,0.5
permit,3,3505,0.6666666666666666,0.5833333333333334
permit,5,2469,0.3333333333333333,0.5
permit,3,86,0.5833333333333334,0.6666666666666666
permit,3,3674,0.3333333333333333,0.3333333333333333
permit,10,710,0.5,0.4166666666666667
permit,0,118,0.3333333333333333,0.5833333333333334
permit,2,2002,0.5833333333333334,0.5833333333333334
permit,5,3742,0.25,0.4166666666666667
permit,9,843,0.6666666666666666,0.6666666666666666
permit,1,722,0.5,0.4166666666666667
permit,5,767,0.6666666666666666,0.75
permit,6,1137,0.3333333333333333,0.4166666666666667
permit,3,2572,0.4166666666666667,0.6666666666666666
permit,5,2795,0.3333333333333333,0.5833333333333334
permit,10,3086,0.5833333333333334,0.5
permit,11,1156,0.6666666666666666,0.5833333333333334
permit,8,1702,0.5833333333333334,0.25
permit,1,1144,0.4166666666666667,0.5
permit,2,1460,0.5,0.5833333333333334
permit,11,1367,0.4166666666666667,0.5833333333333334
permit,7,2941,0.6666666666666666,0.4166666666666667
permit,4,614,0.6666666666666666,0.5833333333333334
permit,3,42,0.6666666666666666,0.5
permit,2,3809,0.3333333333333333,0.4166666666666667
permit,3,682,0.4166666666666667,0.5833333333333334
permit,9,3239,0.5,0.5833333333333334
permit,7,678,0.5,0.5
permit,9,2163,0.5,0.5
permit,6,2043,0.5,0.3333333333333333
permit,5,2795,0.3333333333333333,0.5833333333333334
permit,0,2580,0.4166666666666667,0.4166666666666667
permit,1,534,0.5833333333333334,0.4166666666666667
permit,1,1088,0.5833333333333334,0.25
permit,8,2941,0.5,0.4166666666666667
permit,6,2062,0.5,0.3333333333333333
permit,8,3598,0.75,0.4166666666666667
permit,11,539,0.4166666666666667,0.5833333333333334
permit,5,2571,0.6666666666666666,0.4166666666666667
permit,0,3039,0.5833333333333334,0.5833333333333334
permit,3,1059,0.3333333333333333,0.3333333333333333
permit,5,2062,0.5,0.3333333333333333
permit,7,127,0.3333333333333333,0.6666666666666666
permit,2,129,0.5833333333333334,0.3333333333333333
permit,11,2578,0.4166666666666667,0.6666666666666666
permit,9,3773,0.5833333333333334,0.5
permit,10,2135,0.5833333333333334,0.4166666666666667
permit,5,2598,0.3333333333333333,0.4166666666666667
permit,11,1697,0.25,0.25
permit,8,1050,0.5,0.5
permit,7,3687,0.4166666666666667,0.5833333333333334
permit,4,1913,0.4166666666666667,0.3333333333333333
permit,10,3749,0.5,0.75
permit,2,1117,0.8333333333333334,0.4166666666666667
permit,11,2245,0.4166666666666667,0.4166666666666667
permit,4,3170,0.5,0.5
permit,0,2330,0.16666666666666666,0.4166666666666667
permit,0,497,0.5833333333333334,0.75
permit,9,2950,0.75,0.5833333333333334
permit,5,1743,0.5,0.25
permit,8,2126,0.5833333333333334,0.5833333333333334
permit,8,1636,0.5833333333333334,0.5
permit,9,2887,0.4166666666666667,0.4166666666666667
permit,9,262,0.3333333333333333,0.3333333333333333
permit,3,1308,0.5833333333333334,0.5833333333333334
permit,10,7,0.5833333333333334,0.6666666666666666
permit,2,2469,0.5,0.5
permit,8,1042,0.4166666666666667,0.25
permit,2,3019,0.25,0.5
permit,0,169,0.75,0.5
permit,1,797,0.16666666666666666,0.25
permit,0,2823,0.4166666666666667,0.4166666666666667
permit,10,2611,0.5833333333333334,0.5
permit,6,2209,0.3333333333333333,0.6666666666666666
permit,1,1689,0.5833333333333334,0.6666666666666666
permit,10,978,0.5,0.6666666666666666
permit,1,1383,0.4166666666666667,0.5
permit,1,2702,0.4166666666666667,0.3333333333333333
permit,6,3374,0.6666666666666666,0.5
permit,4,3001,0.3333333333333333,0.4166666666666667
permit,5,358,0.3333333333333333,0.5
permit,7,1187,0.5,0.4166666666666667
permit,0,606,0.5,0.5833333333333334
permit,0,3743,0.6666666666666666,0.3333333333333333
permit,3,2306,0.5833333333333334,0.5833333333333334
permit,7,1202,0.5,0.3333333333333333
permit,10,2245,0.6666666666666666,0.4166666666666667
permit,6,984,0.16666666666666666,0.4166666666666667
permit,8,1497,0.5833333333333334,0.5
permit,6,3197,0.25,0.4166666666666667
permit,1,3169,0.5,0.6666666666666666
permit,11,540,0.5833333333333334,0.5
permit,1,2528,0.5,0.5833333333333334
permit,2,2202,0.6666666666666666,0.3333333333333333
permit,2,3869,0.4166666666666667,0.6666666666666666
permit,8,1308,0.3333333333333333,0.5833333333333334
permit,2,1657,0.3333333333333333,0.75
permit,9,888,0.6666666666666666,0.5
permit,7,2531,0.3333333333333333,0.5
permit,8,2768,0.5833333333333334,0.6666666666666666
permit,8,2986,0.25,0.5
permit,11,1652,0.5,0.75
permit,7,1375,0.75,0.5
permit,3,1696,0.6666666666666666,0.5
permit,1,2073,0.5,0.5833333333333334
permit,2,2034,0.5833333333333334,0.5
permit,7,1239,0.4166666666666667,0.5
permit,7,3631,0.75,0.4166666666666667
permit,7,500,0.5833333333333334,0.5833333333333334
permit,7,3070,0.5,0.4166666666666667
permit,3,3288,0.4166666666666667,0.5
permit,7,3550,0.4166666666666667,0.5
permit,10,138,0.6666666666666666,0.6666666666666666
permit,7,3324,0.16666666666666666,0.3333333333333333
permit,6,3925,0.4166666666666667,0.5
permit,2,1363,0.6666666666666666,0.5
permit,1,3449,0.3333333333333333,0.3333333333333333
permit,4,703,0.3333333333333333,0.4166666666666667
permit,3,2298,0.25,0.6666666666666666
permit,10,3464,0.3333333333333333,0.5
permit,11,3515,0.5,0.4166666666666667
permit,9,2962,0.6666666666666666,0.6666666666666666
permit,10,2118,0.5,0.6666666666666666
permit,5,2957,0.3333333333333333,0.5
permit,0,3816,0.5,0.16666666666666666
permit,3,3024,0.5833333333333334,0.4166666666666667
permit,4,1426,0.5,0.4166666666666667
permit,9,3731,0.5833333333333334,0.25
permit,4,1623,0.6666666666666666,0.5
permit,5,3856,0.4166666666666667,0.6666666666666666
permit,2,3456,0.5,0.8333333333333334
permit,5,1151,0.5833333333333334,0.4166666666666667
permit,10,2013,0.5,0.5833333333333334
permit,1,2526,0.4166666666666667,0.5833333333333334
permit,4,17,0.4166666666666667,0.5833333333333334
permit,2,2219,0.25,0.6666666666666666
permit,0,2198,0.4166666666666667,0.8333333333333334
permit,11,1447,0.5,0.75
permit,11,2099,0.4166666666666667,0.4166666666666667
permit,6,1991,0.5833333333333334,0.3333333333333333
permit,2,1651,0.6666666666666666,0.4166666666666667
permit,6,2190,0.5,0.4166666666666667
permit,6,3494,0.8333333333333334,0.6666666666666666
permit,5,612,0.5833333333333334,0.5
permit,4,2286,0.5,0.6666666666666666
permit,10,3641,0.3333333333333333,0.4166666666666667
permit,5,3618,0.25,0.6666666666666666
permit,0,1732,0.4166666666666667,0.3333333333333333
permit,2,1463,0.5,0.4166666666666667
permit,6,2832,0.75,0.25
permit,7,1605,0.5,0.5
permit,0,1640,0.3333333333333333,0.4166666666666667
permit,6,3074,0.3333333333333333,0.5
permit,4,3614,0.5833333333333334,0.4166666666666667
permit,7,1458,0.5,0.5
permit,2,861,0.3333333333333333,0.5833333333333334
permit,8,746,0.75,0.5
permit,11,3349,0.6666666666666666,0.5
permit,3,2797,0.4166666666666667,0.6666666666666666
permit,1,866,0.6666666666666666,0.4166666666666667
permit,9,3600,0.5833333333333334,0.3333333333333333
permit,3,2811,0.25,0.5
permit,6,383,0.4166666666666667,0.5
permit,8,1794,0.5,0.5
permit,5,226,0.25,0.5833333333333334
permit,3,2153,0.75,0.5
permit,7,2193,0.4166666666666667,0.5
permit,8,3954,0.5833333333333334,0.4166666666666667
permit,3,558,0.75,0.4166666666666667
permit,7,3465,0.25,0.6666666666666666
permit,3,3779,0.5,0.6666666666666666
permit,1,3977,0.5833333333333334,0.4166666666666667
permit,5,820,0.5,0.6666666666666666
permit,10,922,0.8333333333333334,0.3333333333333333
permit,5,3345,0.3333333333333333,0.5
permit,3,1046,0.3333333333333333,0.4166666666666667
permit,2,2182,0.5,0.75
permit,9,3218,0.5833333333333334,0.3333333333333333
permit,10,1694,0.5,0.4166666666666667
permit,6,2399,0.5833333333333334,0.4166666666666667
permit,2,2171,0.5,0.5
permit,5,3197,0.75,0.4166666666666667
permit,9,2611,0.5,0.5
permit,10,575,0.5833333333333334,0.75
permit,8,2160,0.4166666666666667,0.3333333333333333
permit,9,1536,0.25,0.6666666666666666
permit,1,495,0.6666666666666666,0.3333333333333333
permit,7,759,0.16666666666666666,0.6666666666666666
permit,2,924,0.3333333333333333,0.5833333333333334
permit,2,2581,0.5833333333333334,0.5833333333333334
permit,9,2175,0.5833333333333334,0.8333333333333334
permit,2,1814,0.5,0.5833333333333334
permit,7,975,0.6666666666666666,0.5833333333333334
permit,8,2485,0.3333333333333333,0.5
permit,1,965,0.3333333333333333,0.4166666666666667
permit,4,1421,0.3333333333333333,0.6666666666666666
permit,10,2940,0.5833333333333334,0.4166666666666667
permit,7,995,0.08333333333333333,0.4166666666666667
permit,8,884,0.5833333333333334,0.3333333333333333
permit,10,3076,0.6666666666666666,0.4166666666666667
permit,0,1385,0.5,0.5833333333333334
permit,4,2860,0.3333333333333333,0.4166666666666667
permit,2,3769,0.4166666666666667,0.5
permit,0,147,0.5833333333333334,0.5
permit,4,2531,0.5833333333333334,0.5
permit,4,3993,0.3333333333333333,0.8333333333333334
permit,1,3647,0.4166666666666667,0.4166666666666667
permit,7,3406,0.5,0.5
permit,3,1481,0.6666666666666666,0.4166666666666667
permit,9,3271,0.4166666666666667,0.5833333333333334
permit,8,1469,0.5,0.5833333333333334
permit,6,1894,0.5833333333333334,0.4166666666666667
permit,8,3167,0.5,0.6666666666666666
permit,6,1095,0.3333333333333333,0.75
permit,11,3250,0.6666666666666666,0.5
permit,10,2375,0.25,0.4166666666666667
permit,0,140,0.3333333333333333,0.5833333333333334
permit,10,2530,0.3333333333333333,0.6666666666666666
permit,10,1104,0.3333333333333333,0.25
permit,5,741,0.5,0.75
permit,0,783,0.5833333333333334,0.6666666666666666
permit,5,3317,0.5,0.4166666666666667
permit,1,2792,0.6666666666666666,0.3333333333333333
permit,0,3530,0.4166666666666667,0.5833333333333334
permit,7,2194,0.5,0.6666666666666666
permit,7,1669,0.5,0.4166666666666667
permit,5,2597,0.25,0.5
permit,11,3827,0.6666666666666666,0.3333333333333333
permit,7,676,0.5833333333333334,0.5833333333333334
permit,2,1656,0.6666666666666666,0.5833333333333334
permit,0,2407,0.6666666666666666,0.75
permit,5,2716,0.25,0.3333333333333333
permit,6,1462,0.5,0.5833333333333334
permit,9,1964,0.6666666666666666,0.5833333333333334
permit,9,309,0.5833333333333334,0.6666666666666666
permit,5,3610,0.3333333333333333,0.5
permit,8,2748,0.3333333333333333,0.5833333333333334
permit,9,1631,0.4166666666666667,0.3333333333333333
permit,6,3731,0.3333333333333333,0.25
permit,10,1205,0.25,0.5833333333333334
permit,6,2800,0.4166666666666667,0.4166666666666667
permit,7,2166,0.25,0.3333333333333333
permit,0,819,0.6666666666666666,0.5
permit,5,440,0.6666666666666666,0.5833333333333334
permit,10,851,0.5833333333333334,0.5
permit,5,2119,0.3333333333333333,0.4166666666666667
permit,2,235,0.5,0.6666666666666666
permit,1,219,0.5833333333333334,0.3333333333333333
permit,8,2028,0.5833333333333334,0.6666666666666666
permit,0,1189,0.5,0.5
permit,1,822,0.5833333333333334,0.5
permit,3,2503,0.5833333333333334,0.3333333333333333
permit,9,3151,0.5,0.25
permit,10,3724,0.5,0.4166666666666667
permit,9,793,0.6666666666666666,0.5
permit,8,1052,0.3333333333333333,0.6666666666666666
permit,8,3911,0.5,0.4166666666666667
permit,0,2693,0.4166666666666667,0.6666666666666666
permit,0,2260,0.4166666666666667,0.6666666666666666
permit,11,113,0.5833333333333334,0.6666666666666666
permit,10,731,0.5833333333333334,0.5833333333333334
permit,6,1503,0.4166666666666667,0.5
permit,0,2945,0.6666666666666666,0.75
permit,6,2928,0.3333333333333333,0.4166666666666667
permit,2,1345,0.5,0.25
permit,9,2901,0.5833333333333334,0.4166666666666667
permit,2,7,0.4166666666666667,0.6666666666666666
permit,3,955,0.6666666666666666,0.6666666666666666
permit,10,1077,0.5,0.5
permit,7,2294,0.25,0.5833333333333334
permit,2,1036,0.4166666666666667,0.5833333333333334
permit,6,1636,0.4166666666666667,0.5
permit,5,2816,0.5833333333333334,0.5
permit,9,542,0.5,0.4166666666666667
permit,9,354,0.6666666666666666,0.5833333333333334
permit,4,1882,0.5,0.3333333333333333
permit,2,197,0.5833333333333334,0.6666666666666666
permit,9,1367,0.5,0.5833333333333334
permit,8,760,0.5833333333333334,0.3333333333333333
permit,1,2973,0.4166666666666667,0.3333333333333333
permit,7,2560,0.5833333333333334,0.4166666666666667
permit,11,275,0.6666666666666666,0.4166666666666667
permit,4,161,0.8333333333333334,0.5833333333333334
permit,8,782,0.6666666666666666,0.5833333333333334
permit,9,1718,0.3333333333333333,0.3333333333333333
permit,1,1010,0.3333333333333333,0.6666666666666666
permit,10,2839,0.5,0.5
permit,3,1178,0.4166666666666667,0.3333333333333333
permit,8,1910,0.75,0.5833333333333334
permit,0,2352,0.4166666666666667,0.5
permit,7,3301,0.5,0.16666666666666666
permit,2,3939,0.4166666666666667,0.5
permit,0,1569,0.5833333333333334,0.25
permit,7,3162,0.75,0.4166666666666667
permit,1,3719,0.5,0.25
permit,10,780,0.5,0.5833333333333334
permit,8,2758,0.25,0.4166666666666667
permit,3,1721,0.6666666666666666,0.5
permit,1,1573,0.4166666666666667,0.16666666666666666
permit,3,3881,0.6666666666666666,0.75
permit,4,1884,0.5,0.4166666666666667
permit,9,1160,0.5833333333333334,0.5
permit,5,1873,0.6666666666666666,0.3333333333333333
permit,10,749,0.25,0.9166666666666666
permit,10,360,0.5,0.5833333333333334
permit,0,3664,0.5,0.6666666666666666
permit,2,695,0.3333333333333333,0.4166666666666667
permit,6,348,0.3333333333333333,0.5833333333333334
permit,7,2843,0.6666666666666666,0.25
permit,11,2712,0.5833333333333334,0.3333333333333333
permit,8,594,0.3333333333333333,0.3333333333333333
permit,0,3813,0.4166666666666667,0.3333333333333333
permit,8,1222,0.5,0.4166666666666667
permit,6,3931,0.6666666666666666,0.5833333333333334
permit,7,1574,0.5833333333333334,0.3333333333333333
permit,9,3931,0.5,0.5833333333333334
permit,11,1111,0.75,0.5833333333333334
permit,10,1560,0.3333333333333333,1.0
permit,4,2590,0.5,0.5833333333333334
permit,6,2819,0.5,0.75
permit,6,410,0.3333333333333333,0.4166666666666667
permit,1,853,0.6666666666666666,0.3333333333333333
permit,2,1679,0.5833333333333334,0.5833333333333334
permit,1,2667,0.6666666666666666,0.5
permit,10,3719,0.3333333333333333,0.25
permit,11,1158,0.5833333333333334,0.4166666666666667
permit,4,2874,0.3333333333333333,0.3333333333333333
permit,10,884,0.5833333333333334,0.3333333333333333
permit,5,3709,0.5,0.5
permit,8,3388,0.3333333333333333,0.4166666666666667
permit,2,3859,0.3333333333333333,0.5
permit,11,2136,0.5,0.5
permit,8,3726,0.5833333333333334,0.6666666666666666
permit,4,1881,0.4166666666666667,0.5
permit,9,3893,0.5833333333333334,0.6666666666666666
permit,9,2028,0.5833333333333334,0.6666666666666666
permit,6,2573,0.6666666666666666,0.5833333333333334
permit,5,3148,0.3333333333333333,0.6666666666666666
permit,6,3652,0.4166666666666667,0.5833333333333334
permit,9,3446,0.4166666666666667,0.4166666666666667
permit,7,1962,0.4166666666666667,0.5833333333333334
permit,6,2526,0.3333333333333333,0.5833333333333334
permit,10,693,0.3333333333333333,0.6666666666666666
permit,6,1244,0.6666666666666666,0.6666666666666666
permit,0,1073,0.4166666666666667,0.4166666666666667
permit,6,172,0.6666666666666666,0.8333333333333334
permit,9,3703,0.3333333333333333,0.08333333333333333
permit,5,2128,0.5833333333333334,0.6666666666666666
permit,10,856,0.4166666666666667,0.75
permit,4,254,0.25,0.5833333333333334
permit,5,1109,0.4166666666666667,0.5
permit,5,2020,0.25,0.3333333333333333
permit,9,988,0.8333333333333334,0.5
permit,11,388,0.4166666666666667,0.3333333333333333
permit,9,2978,0.4166666666666667,0.5833333333333334
permit,3,1122,0.6666666666666666,0.3333333333333333
permit,6,915,0.4166666666666667,0.3333333333333333
permit,5,335,0.5833333333333334,0.5
permit,11,2060,0.25,0.5
permit,2,1131,0.4166666666666667,0.4166666666666667
permit,5,2304,0.5833333333333334,0.6666666666666666
permit,6,3026,0.75,0.6666666666666666
permit,7,3457,0.5833333333333334,0.4166666666666667
permit,7,86,0.4166666666666667,0.6666666666666666
permit,2,1553,0.4166666666666667,0.5833333333333334
permit,5,1680,0.4166666666666667,0.4166666666666667
permit,6,2458,0.5833333333333334,0.3333333333333333
permit,3,3093,0.4166666666666667,0.5
permit,11,3812,0.5,0.75
permit,3,326,0.5833333333333334,0.5
permit,10,3195,0.3333333333333333,0.4166666666666667
permit,5,311,0.5833333333333334,0.5
permit,10,1022,0.6666666666666666,0.4166666666666667
permit,11,894,0.3333333333333333,0.4166666666666667
permit,4,3839,0.16666666666666666,0.5
permit,10,841,0.25,0.3333333333333333
permit,0,590,0.5,0.25
permit,1,649,0.3333333333333333,0.6666666666666666
permit,6,1899,0.75,0.3333333333333333
permit,4,1226,0.25,0.5833333333333334
permit,5,2716,0.25,0.3333333333333333
permit,2,3803,0.6666666666666666,0.6666666666666666
permit,6,1064,0.3333333333333333,0.6666666666666666
permit,3,470,0.4166666666666667,0.5
permit,1,1343,0.5,0.5
permit,2,3143,0.6666666666666666,0.5
permit,1,2997,0.5,0.4166666666666667
permit,5,3289,0.4166666666666667,0.5
permit,8,473,0.25,0.5
permit,2,2684,0.4166666666666667,0.5833333333333334
permit,6,2668,0.5,0.5833333333333334
permit,11,155,0.4166666666666667,0.5
permit,6,3262,0.5833333333333334,0.4166666666666667
permit,10,3653,0.5833333333333334,0.5833333333333334
permit,7,1229,0.4166666666666667,0.25
permit,9,3318,0.8333333333333334,0.6666666666666666
