method,domain,repetition,budget,produced,valid,validity_rate,unique,unique_rate,duplicates,branch_coverage,elapsed_s,objects_per_s,uniform_bugs,uniform_first,rare_branch_bugs,rare_branch_first,boundary_bugs,boundary_first,clustered_bugs,clustered_first,interaction_bugs,interaction_first,source_budget,source_elapsed_s,source_objects_per_s
feat,dependent_record,7,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0004176070000028176,2394595.876010826,7,2,5,43,3,344,2,535,5,97,1000,0.0004176070000028176,2394595.876010826
feat,dependent_record,8,100,100,100,1.0,100,1.0,0,1.0,0.000427354999999352,233997.4962271452,1,85,1,24,0,101,2,56,1,91,1000,0.000427354999999352,2339974.962271452
feat,dependent_record,8,500,500,500,1.0,500,1.0,0,1.0,0.000427354999999352,1169987.481135726,2,85,1,24,2,236,4,56,4,91,1000,0.000427354999999352,2339974.962271452
feat,dependent_record,8,1000,1000,1000,1.0,1000,1.0,0,1.0,0.000427354999999352,2339974.962271452,5,85,2,24,3,236,4,56,4,91,1000,0.000427354999999352,2339974.962271452
feat,dependent_record,9,100,100,100,1.0,100,1.0,0,0.75,0.00042542099999565153,235061.26872209448,0,101,1,64,0,101,0,101,1,58,1000,0.00042542099999565153,2350612.687220945
feat,dependent_record,9,500,500,500,1.0,500,1.0,0,1.0,0.00042542099999565153,1175306.3436104725,0,501,2,64,2,414,3,178,3,58,1000,0.00042542099999565153,2350612.687220945
feat,dependent_record,9,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00042542099999565153,2350612.687220945,4,608,2,64,3,414,4,178,8,58,1000,0.00042542099999565153,2350612.687220945
feat,dependent_record,10,100,100,100,1.0,100,1.0,0,0.75,0.00042829699999913373,233482.84017913332,0,101,0,101,1,96,1,3,0,101,1000,0.00042829699999913373,2334828.401791333
feat,dependent_record,10,500,500,500,1.0,500,1.0,0,1.0,0.00042829699999913373,1167414.2008956666,2,158,1,112,5,96,3,3,1,290,1000,0.00042829699999913373,2334828.401791333
feat,dependent_record,10,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00042829699999913373,2334828.401791333,7,158,2,112,10,96,10,3,3,290,1000,0.00042829699999913373,2334828.401791333
feat,dependent_record,11,100,100,100,1.0,100,1.0,0,0.75,0.0004074980000012829,245399.9774224295,1,2,1,55,0,101,1,33,2,11,1000,0.0004074980000012829,2453999.7742242953
feat,dependent_record,11,500,500,500,1.0,500,1.0,0,1.0,0.0004074980000012829,1226999.8871121476,2,2,4,55,2,221,2,33,5,11,1000,0.0004074980000012829,2453999.7742242953
feat,dependent_record,11,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0004074980000012829,2453999.7742242953,6,2,5,55,3,221,2,33,8,11,1000,0.0004074980000012829,2453999.7742242953
feat,dependent_record,12,100,100,100,1.0,100,1.0,0,0.75,0.00042123400000093625,237397.74092256973,0,101,0,101,0,101,3,45,1,59,1000,0.00042123400000093625,2373977.409225697
feat,dependent_record,12,500,500,500,1.0,500,1.0,0,1.0,0.00042123400000093625,1186988.7046128486,1,215,2,315,4,360,4,45,4,59,1000,0.00042123400000093625,2373977.409225697
feat,dependent_record,12,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00042123400000093625,2373977.409225697,4,215,2,315,8,360,6,45,5,59,1000,0.00042123400000093625,2373977.409225697
feat,dependent_record,13,100,100,100,1.0,100,1.0,0,0.75,0.0004953919999977074,201860.3449398916,0,101,0,101,1,49,0,101,0,101,1000,0.0004953919999977074,2018603.449398916
feat,dependent_record,13,500,500,500,1.0,500,1.0,0,1.0,0.0004953919999977074,1009301.724699458,4,125,1,433,4,49,3,203,2,170,1000,0.0004953919999977074,2018603.449398916
feat,dependent_record,13,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0004953919999977074,2018603.449398916,7,125,2,433,8,49,8,203,3,170,1000,0.0004953919999977074,2018603.449398916
feat,dependent_record,14,100,100,100,1.0,100,1.0,0,0.75,0.0004058849999992731,246375.20479983024,0,101,0,101,1,67,1,95,1,24,1000,0.0004058849999992731,2463752.047998302
feat,dependent_record,14,500,500,500,1.0,500,1.0,0,1.0,0.0004058849999992731,1231876.023999151,3,280,1,309,6,67,1,95,3,24,1000,0.0004058849999992731,2463752.047998302
feat,dependent_record,14,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0004058849999992731,2463752.047998302,6,280,3,309,6,67,5,95,7,24,1000,0.0004058849999992731,2463752.047998302
feat,dependent_record,15,100,100,100,1.0,100,1.0,0,0.75,0.00041819799999842644,239121.18183342883,0,101,0,101,0,101,0,101,1,24,1000,0.00041819799999842644,2391211.8183342884
feat,dependent_record,15,500,500,500,1.0,500,1.0,0,0.75,0.00041819799999842644,1195605.9091671442,4,175,0,501,2,366,1,148,6,24,1000,0.00041819799999842644,2391211.8183342884
feat,dependent_record,15,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00041819799999842644,2391211.8183342884,9,175,2,661,4,366,4,148,11,24,1000,0.00041819799999842644,2391211.8183342884
feat,dependent_record,16,100,100,100,1.0,100,1.0,0,0.75,0.0004173959999960175,239580.63805344116,1,20,0,101,0,101,0,101,1,69,1000,0.0004173959999960175,2395806.3805344114
feat,dependent_record,16,500,500,500,1.0,500,1.0,0,0.75,0.0004173959999960175,1197903.1902672057,3,20,0,501,3,234,0,501,3,69,1000,0.0004173959999960175,2395806.3805344114
feat,dependent_record,16,1000,1000,1000,1.0,1000,1.0,0,0.75,0.0004173959999960175,2395806.3805344114,7,20,0,1001,5,234,5,636,7,69,1000,0.0004173959999960175,2395806.3805344114
feat,dependent_record,17,100,100,100,1.0,100,1.0,0,0.75,0.0004312029999979927,231909.3327283565,1,69,0,101,1,95,0,101,0,101,1000,0.0004312029999979927,2319093.327283565
feat,dependent_record,17,500,500,500,1.0,500,1.0,0,1.0,0.0004312029999979927,1159546.6636417825,2,69,2,143,2,95,2,224,4,140,1000,0.0004312029999979927,2319093.327283565
feat,dependent_record,17,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0004312029999979927,2319093.327283565,6,69,5,143,4,95,3,224,10,140,1000,0.0004312029999979927,2319093.327283565
feat,dependent_record,18,100,100,100,1.0,100,1.0,0,1.0,0.00040801899999820535,245086.62586899102,2,36,1,80,1,6,0,101,2,50,1000,0.00040801899999820535,2450866.25868991
feat,dependent_record,18,500,500,500,1.0,500,1.0,0,1.0,0.00040801899999820535,1225433.129344955,3,36,2,80,3,6,3,148,2,50,1000,0.00040801899999820535,2450866.25868991
feat,dependent_record,18,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00040801899999820535,2450866.25868991,6,36,3,80,4,6,11,148,4,50,1000,0.00040801899999820535,2450866.25868991
feat,dependent_record,19,100,100,100,1.0,100,1.0,0,0.75,0.0004217040000042971,237133.15500678442,1,6,0,101,1,43,0,101,0,101,1000,0.0004217040000042971,2371331.5500678443
feat,dependent_record,19,500,500,500,1.0,500,1.0,0,1.0,0.0004217040000042971,1185665.7750339222,3,6,1,439,4,43,1,296,3,161,1000,0.0004217040000042971,2371331.5500678443
feat,dependent_record,19,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0004217040000042971,2371331.5500678443,6,6,7,439,7,43,4,296,5,161,1000,0.0004217040000042971,2371331.5500678443
feat,imbalanced_choice,0,100,100,100,1.0,100,1.0,0,0.75,0.00034743099999445803,287826.93542486173,32,1,0,101,2,33,2,8,2,22,1000,0.00034743099999445803,2878269.354248617
feat,imbalanced_choice,0,500,500,500,1.0,500,1.0,0,0.75,0.00034743099999445803,1439134.6771243084,32,1,0,501,8,33,10,8,4,22,1000,0.00034743099999445803,2878269.354248617
feat,imbalanced_choice,0,1000,1000,1000,1.0,1000,1.0,0,0.75,0.00034743099999445803,2878269.354248617,32,1,0,1001,15,33,16,8,11,22,1000,0.00034743099999445803,2878269.354248617
feat,imbalanced_choice,1,100,100,100,1.0,100,1.0,0,0.5,0.00032429800000954856,308358.3617446164,1,40,0,101,1,7,4,45,2,23,1000,0.00032429800000954856,3083583.6174461646
feat,imbalanced_choice,1,500,500,500,1.0,500,1.0,0,1.0,0.00032429800000954856,1541791.8087230823,2,40,1,217,8,7,9,45,6,23,1000,0.00032429800000954856,3083583.6174461646
feat,imbalanced_choice,1,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00032429800000954856,3083583.6174461646,10,40,2,217,19,7,15,45,15,23,1000,0.00032429800000954856,3083583.6174461646
feat,imbalanced_choice,2,100,100,100,1.0,100,1.0,0,0.75,0.00033163199999819426,301539.0553400893,1,63,0,101,4,5,1,52,2,24,1000,0.00033163199999819426,3015390.553400893
feat,imbalanced_choice,2,500,500,500,1.0,500,1.0,0,0.75,0.00033163199999819426,1507695.2767004466,14,63,0,501,7,5,4,52,14,24,1000,0.00033163199999819426,3015390.553400893
feat,imbalanced_choice,2,1000,1000,1000,1.0,1000,1.0,0,0.75,0.00033163199999819426,3015390.553400893,24,63,0,1001,12,5,15,52,18,24,1000,0.00033163199999819426,3015390.553400893
feat,imbalanced_choice,3,100,100,100,1.0,100,1.0,0,0.75,0.0003385739999970383,295356.40657839866,2,27,1,6,2,6,1,11,2,6,1000,0.0003385739999970383,2953564.065783987
feat,imbalanced_choice,3,500,500,500,1.0,500,1.0,0,1.0,0.0003385739999970383,1476782.0328919934,7,27,1,6,7,6,10,11,11,6,1000,0.0003385739999970383,2953564.065783987
feat,imbalanced_choice,3,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0003385739999970383,2953564.065783987,14,27,1,6,11,6,15,11,16,6,1000,0.0003385739999970383,2953564.065783987
feat,imbalanced_choice,4,100,100,100,1.0,100,1.0,0,0.5,0.00031385799999839037,318615.4248115799,1,4,0,101,1,80,1,59,1,11,1000,0.00031385799999839037,3186154.2481157994
feat,imbalanced_choice,4,500,500,500,1.0,500,1.0,0,1.0,0.00031385799999839037,1593077.1240578997,7,4,1,164,8,80,9,59,8,11,1000,0.00031385799999839037,3186154.2481157994
feat,imbalanced_choice,4,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00031385799999839037,3186154.2481157994,10,4,1,164,12,80,16,59,17,11,1000,0.00031385799999839037,3186154.2481157994
feat,imbalanced_choice,5,100,100,100,1.0,100,1.0,0,0.75,0.00031626199999834625,316193.53574100876,3,50,0,101,1,41,1,32,0,101,1000,0.00031626199999834625,3161935.3574100873
feat,imbalanced_choice,5,500,500,500,1.0,500,1.0,0,0.75,0.00031626199999834625,1580967.6787050436,8,50,0,501,5,41,5,32,7,242,1000,0.00031626199999834625,3161935.3574100873
feat,imbalanced_choice,5,1000,1000,1000,1.0,1000,1.0,0,0.75,0.00031626199999834625,3161935.3574100873,16,50,0,1001,9,41,13,32,15,242,1000,0.00031626199999834625,3161935.3574100873
feat,imbalanced_choice,6,100,100,100,1.0,100,1.0,0,0.75,0.00032287500000904856,309717.3828794348,3,21,0,101,4,15,2,18,2,22,1000,0.00032287500000904856,3097173.8287943476
feat,imbalanced_choice,6,500,500,500,1.0,500,1.0,0,0.75,0.00032287500000904856,1548586.9143971738,9,21,0,501,11,15,8,18,4,22,1000,0.00032287500000904856,3097173.8287943476
feat,imbalanced_choice,6,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00032287500000904856,3097173.8287943476,19,21,1,799,19,15,16,18,12,22,1000,0.00032287500000904856,3097173.8287943476
feat,imbalanced_choice,7,100,100,100,1.0,100,1.0,0,1.0,0.00032330600001273524,309304.4978938248,2,81,1,75,1,75,1,56,2,12,1000,0.00032330600001273524,3093044.9789382485
feat,imbalanced_choice,7,500,500,500,1.0,500,1.0,0,1.0,0.00032330600001273524,1546522.4894691242,5,81,1,75,8,75,10,56,5,12,1000,0.00032330600001273524,3093044.9789382485
feat,imbalanced_choice,7,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00032330600001273524,3093044.9789382485,14,81,1,75,11,75,19,56,9,12,1000,0.00032330600001273524,3093044.9789382485
feat,imbalanced_choice,8,100,100,100,1.0,100,1.0,0,0.75,0.00032139299999300874,311145.5445581431,2,45,0,101,1,92,0,101,3,23,1000,0.00032139299999300874,3111455.4455814315
feat,imbalanced_choice,8,500,500,500,1.0,500,1.0,0,0.75,0.00032139299999300874,1555727.7227907158,7,45,0,501,6,92,7,113,6,23,1000,0.00032139299999300874,3111455.4455814315
feat,imbalanced_choice,8,1000,1000,1000,1.0,1000,1.0,0,0.75,0.00032139299999300874,3111455.4455814315,20,45,0,1001,15,92,13,113,12,23,1000,0.00032139299999300874,3111455.4455814315
feat,imbalanced_choice,9,100,100,100,1.0,100,1.0,0,0.75,0.0003253600000050483,307351.8564004438,0,101,0,101,1,88,0,101,1,59,1000,0.0003253600000050483,3073518.5640044385
feat,imbalanced_choice,9,500,500,500,1.0,500,1.0,0,0.75,0.0003253600000050483,1536759.2820022192,3,181,0,501,8,88,9,102,8,59,1000,0.0003253600000050483,3073518.5640044385
feat,imbalanced_choice,9,1000,1000,1000,1.0,1000,1.0,0,0.75,0.0003253600000050483,3073518.5640044385,15,181,0,1001,18,88,16,102,13,59,1000,0.0003253600000050483,3073518.5640044385
feat,imbalanced_choice,10,100,100,100,1.0,100,1.0,0,0.5,0.00032049000000711203,312022.2159748538,2,37,0,101,1,81,2,19,0,101,1000,0.00032049000000711203,3120222.159748538
feat,imbalanced_choice,10,500,500,500,1.0,500,1.0,0,0.75,0.00032049000000711203,1560111.079874269,8,37,0,501,7,81,7,19,7,157,1000,0.00032049000000711203,3120222.159748538
feat,imbalanced_choice,10,1000,1000,1000,1.0,1000,1.0,0,0.75,0.00032049000000711203,3120222.159748538,15,37,0,1001,15,81,16,19,15,157,1000,0.00032049000000711203,3120222.159748538
feat,imbalanced_choice,11,100,100,100,1.0,100,1.0,0,0.75,0.0003242869999979803,308368.8214471219,1,76,0,101,2,17,3,15,4,19,1000,0.0003242869999979803,3083688.214471219
feat,imbalanced_choice,11,500,500,500,1.0,500,1.0,0,1.0,0.0003242869999979803,1541844.1072356096,4,76,1,474,7,17,5,15,7,19,1000,0.0003242869999979803,3083688.214471219
feat,imbalanced_choice,11,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0003242869999979803,3083688.214471219,13,76,1,474,16,17,15,15,13,19,1000,0.0003242869999979803,3083688.214471219
feat,imbalanced_choice,12,100,100,100,1.0,100,1.0,0,0.5,0.0003142290000113235,318239.2458888149,1,76,0,101,0,101,2,35,0,101,1000,0.0003142290000113235,3182392.4588881494
feat,imbalanced_choice,12,500,500,500,1.0,500,1.0,0,0.75,0.0003142290000113235,1591196.2294440747,7,76,0,501,3,295,4,35,6,108,1000,0.0003142290000113235,3182392.4588881494
feat,imbalanced_choice,12,1000,1000,1000,1.0,1000,1.0,0,0.75,0.0003142290000113235,3182392.4588881494,13,76,0,1001,11,295,11,35,15,108,1000,0.0003142290000113235,3182392.4588881494
feat,imbalanced_choice,13,100,100,100,1.0,100,1.0,0,0.75,0.0003310609999971348,302059.1371404831,1,27,0,101,1,21,4,11,4,13,1000,0.0003310609999971348,3020591.371404831
feat,imbalanced_choice,13,500,500,500,1.0,500,1.0,0,0.75,0.0003310609999971348,1510295.6857024154,6,27,0,501,6,21,10,11,11,13,1000,0.0003310609999971348,3020591.371404831
feat,imbalanced_choice,13,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0003310609999971348,3020591.371404831,12,27,2,719,14,21,16,11,20,13,1000,0.0003310609999971348,3020591.371404831
feat,imbalanced_choice,14,100,100,100,1.0,100,1.0,0,0.75,0.0003317520000081231,301429.9838359722,4,42,0,101,2,76,0,101,3,67,1000,0.0003317520000081231,3014299.838359722
feat,imbalanced_choice,14,500,500,500,1.0,500,1.0,0,0.75,0.0003317520000081231,1507149.919179861,8,42,0,501,6,76,7,168,7,67,1000,0.0003317520000081231,3014299.838359722
feat,imbalanced_choice,14,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0003317520000081231,3014299.838359722,14,42,1,536,14,76,14,168,15,67,1000,0.0003317520000081231,3014299.838359722
feat,imbalanced_choice,15,100,100,100,1.0,100,1.0,0,0.5,0.0003150900000008505,317369.64041934075,0,101,0,101,1,97,1,51,1,1,1000,0.0003150900000008505,3173696.4041934074
feat,imbalanced_choice,15,500,500,500,1.0,500,1.0,0,1.0,0.0003150900000008505,1586848.2020967037,5,214,2,205,6,97,6,51,8,1,1000,0.0003150900000008505,3173696.4041934074
feat,imbalanced_choice,15,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0003150900000008505,3173696.4041934074,11,214,2,205,10,97,18,51,16,1,1000,0.0003150900000008505,3173696.4041934074
feat,imbalanced_choice,16,100,100,100,1.0,100,1.0,0,0.5,0.000320279999996842,312226.80155172356,1,54,0,101,2,6,1,80,2,27,1000,0.000320279999996842,3122268.0155172353
feat,imbalanced_choice,16,500,500,500,1.0,500,1.0,0,1.0,0.000320279999996842,1561134.0077586176,7,54,2,165,8,6,7,80,7,27,1000,0.000320279999996842,3122268.0155172353
feat,imbalanced_choice,16,1000,1000,1000,1.0,1000,1.0,0,1.0,0.000320279999996842,3122268.0155172353,15,54,2,165,11,6,19,80,12,27,1000,0.000320279999996842,3122268.0155172353
feat,imbalanced_choice,17,100,100,100,1.0,100,1.0,0,0.5,0.00032399699999530185,308644.8331356465,3,8,0,101,0,101,0,101,1,8,1000,0.00032399699999530185,3086448.331356465
feat,imbalanced_choice,17,500,500,500,1.0,500,1.0,0,1.0,0.00032399699999530185,1543224.1656782324,10,8,1,217,7,108,6,246,7,8,1000,0.00032399699999530185,3086448.331356465
feat,imbalanced_choice,17,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00032399699999530185,3086448.331356465,15,8,2,217,13,108,15,246,13,8,1000,0.00032399699999530185,3086448.331356465
feat,imbalanced_choice,18,100,100,100,1.0,100,1.0,0,0.75,0.0003198589999868773,312637.7560240689,3,41,0,101,3,19,1,78,0,101,1000,0.0003198589999868773,3126377.560240689
feat,imbalanced_choice,18,500,500,500,1.0,500,1.0,0,0.75,0.0003198589999868773,1563188.7801203446,10,41,0,501,8,19,7,78,7,113,1000,0.0003198589999868773,3126377.560240689
feat,imbalanced_choice,18,1000,1000,1000,1.0,1000,1.0,0,0.75,0.0003198589999868773,3126377.560240689,15,41,0,1001,14,19,12,78,13,113,1000,0.0003198589999868773,3126377.560240689
feat,imbalanced_choice,19,100,100,100,1.0,100,1.0,0,0.75,0.00033152100000677365,301640.01676502184,2,2,0,101,4,3,1,77,0,101,1000,0.00033152100000677365,3016400.167650218
feat,imbalanced_choice,19,500,500,500,1.0,500,1.0,0,1.0,0.00033152100000677365,1508200.083825109,8,2,1,391,9,3,6,77,5,186,1000,0.00033152100000677365,3016400.167650218
feat,imbalanced_choice,19,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00033152100000677365,3016400.167650218,14,2,1,391,15,3,12,77,12,186,1000,0.00033152100000677365,3016400.167650218
feat,protocol_message,0,100,100,100,1.0,100,1.0,0,1.0,0.00037900900000664706,263845.97726768017,1,93,1,11,2,30,5,32,2,15,1000,0.00037900900000664706,2638459.772676802
feat,protocol_message,0,500,500,500,1.0,500,1.0,0,1.0,0.00037900900000664706,1319229.886338401,14,93,2,11,18,30,21,32,14,15,1000,0.00037900900000664706,2638459.772676802
feat,protocol_message,0,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00037900900000664706,2638459.772676802,30,93,7,11,31,30,31,32,25,15,1000,0.00037900900000664706,2638459.772676802
feat,protocol_message,1,100,100,100,1.0,100,1.0,0,1.0,0.00032417699999598426,308473.4574051791,3,2,1,61,6,4,2,22,3,9,1000,0.00032417699999598426,3084734.5740517913
feat,protocol_message,1,500,500,500,1.0,500,1.0,0,1.0,0.00032417699999598426,1542367.2870258957,18,2,5,61,12,4,13,22,18,9,1000,0.00032417699999598426,3084734.5740517913
feat,protocol_message,1,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00032417699999598426,3084734.5740517913,31,2,8,61,28,4,28,22,28,9,1000,0.00032417699999598426,3084734.5740517913
feat,protocol_message,2,100,100,100,1.0,100,1.0,0,0.75,0.0003384239999988381,295487.3176853395,2,24,0,101,2,12,4,10,1,27,1000,0.0003384239999988381,2954873.1768533946
feat,protocol_message,2,500,500,500,1.0,500,1.0,0,1.0,0.0003384239999988381,1477436.5884266973,11,24,2,122,14,12,15,10,10,27,1000,0.0003384239999988381,2954873.1768533946
feat,protocol_message,2,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0003384239999988381,2954873.1768533946,25,24,8,122,28,12,31,10,24,27,1000,0.0003384239999988381,2954873.1768533946
feat,protocol_message,3,100,100,100,1.0,100,1.0,0,1.0,0.00031906799999603663,313412.8148270656,2,19,1,77,5,28,4,22,4,25,1000,0.00031906799999603663,3134128.148270656
feat,protocol_message,3,500,500,500,1.0,500,1.0,0,1.0,0.00031906799999603663,1567064.074135328,16,19,2,77,18,28,18,22,10,25,1000,0.00031906799999603663,3134128.148270656
feat,protocol_message,3,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00031906799999603663,3134128.148270656,31,19,8,77,30,28,29,22,22,25,1000,0.00031906799999603663,3134128.148270656
feat,protocol_message,4,100,100,100,1.0,100,1.0,0,0.75,0.00032302500000014334,309573.56241763214,2,44,2,34,2,5,3,32,2,60,1000,0.00032302500000014334,3095735.6241763216
feat,protocol_message,4,500,500,500,1.0,500,1.0,0,1.0,0.00032302500000014334,1547867.8120881608,12,44,5,34,12,5,20,32,12,60,1000,0.00032302500000014334,3095735.6241763216
feat,protocol_message,4,1000,1000,1000,1.0,1000,1.0,0,1.0,0.00032302500000014334,3095735.6241763216,27,44,7,34,31,5,30,32,27,60,1000,0.00032302500000014334,3095735.6241763216
feat,protocol_message,5,100,100,100,1.0,100,1.0,0,0.5,0.000321872999997197,310681.5421016079,2,61,0,101,1,86,1,18,3,14,1000,0.000321872999997197,3106815.4210160794
feat,protocol_message,5,500,500,500,1.0,500,1.0,0,1.0,0.000321872999997197,1553407.7105080397,13,61,3,239,12,86,14,18,11,14,1000,0.000321872999997197,3106815.4210160794
feat,protocol_message,5,1000,1000,1000,1.0,1000,1.0,0,1.0,0.000321872999997197,3106815.4210160794,28,61,5,239,29,86,30,18,27,14,1000,0.000321872999997197,3106815.4210160794
feat,protocol_message,6,100,100,100,1.0,100,1.0,0,1.0,0.0003183870000000866,314083.1755064522,4,1,1,89,2,69,4,6,4,32,1000,0.0003183870000000866,3140831.7550645224
feat,protocol_message,6,500,500,500,1.0,500,1.0,0,1.0,0.0003183870000000866,1570415.8775322612,10,1,3,89,16,69,13,6,13,32,1000,0.0003183870000000866,3140831.7550645224
feat,protocol_message,6,1000,1000,1000,1.0,1000,1.0,0,1.0,0.0003183870000000866,3140831.7550645224,31,1,7,89,30,69,25,6,26,32,1000,0.0003183870000000866,3140831.7550645224
feat,protocol_message,7,100,100,100,1.0,100,1.0,0,0.75,0.00033798300000142945,295872.86934424826,1,18,0,101,2,11,4,30,4,12,1000,0.00033798300000142945,2958728.693442483
